Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Label,Timestamp
24873.71484375,20296.30078125,15241.85546875,49604.9375,37343.88671875,37131.7890625,-1657017.75,57383.76953125,1,173653.50251770002
24845.037109375,20281.951171875,15231.7978515625,49551.91796875,37314.0234375,37112.3671875,-1656989.0,57352.4296875,1,173653.5065177
24839.359375,20284.677734375,15234.703125,49527.44140625,37280.96484375,37110.78125,-1657010.5,57334.05859375,1,173653.5105177
24867.8125,20291.763671875,15232.892578125,49540.47265625,37255.953125,37116.703125,-1657093.375,57360.85546875,1,173653.51451769998
24877.513671875,20281.19140625,15232.4453125,49488.125,37236.46484375,37118.671875,-1657045.625,57377.44140625,1,173653.51851769997
24843.248046875,20269.166015625,15229.1826171875,49444.046875,37225.890625,37104.65625,-1657004.875,57342.03515625,1,173653.52251769995
24834.5546875,20268.13671875,15226.74609375,49435.77734375,37212.3671875,37099.71484375,-1657003.25,57319.59765625,1,173653.52651769994
24879.34765625,20280.474609375,15225.7177734375,49483.03125,37204.390625,37122.08984375,-1657086.625,57361.23828125,1,173653.53051769992
24893.09375,20273.009765625,15220.3759765625,49467.18359375,37203.8984375,37120.0546875,-1657047.75,57386.11328125,1,173653.5345176999
24867.90234375,20264.494140625,15222.7451171875,49434.94921875,37204.3203125,37108.4765625,-1657017.375,57365.484375,1,173653.5385176999
24848.5234375,20261.833984375,15223.125,49432.6484375,37203.67578125,37106.421875,-1657017.125,57339.4453125,1,173653.53514690002
24863.1640625,20273.6796875,15226.1875,49469.84375,37206.625,37125.8671875,-1657062.0,57347.1796875,1,173653.5391469
24889.181640625,20280.005859375,15229.115234375,49481.0859375,37209.015625,37131.96875,-1657081.25,57379.69921875,1,173653.5431469
24855.765625,20266.751953125,15225.6279296875,49449.79296875,37215.765625,37111.16015625,-1657011.25,57349.7265625,1,173653.54714689997
24836.498046875,20253.005859375,15216.083984375,49447.3125,37208.79296875,37101.50390625,-1657022.5,57324.3359375,1,173653.55114689996
24869.69140625,20267.376953125,15223.2138671875,49482.44921875,37209.08203125,37117.46484375,-1657052.875,57355.15625,1,173653.55514689995
24906.146484375,20278.53125,15225.9638671875,49501.4921875,37219.140625,37126.40234375,-1657062.25,57401.60546875,1,173653.55914689993
24887.05859375,20263.845703125,15223.8173828125,49468.72265625,37234.453125,37115.921875,-1657006.75,57391.30078125,1,173653.56314689992
24845.595703125,20259.107421875,15223.884765625,49456.18359375,37244.0625,37109.39453125,-1656990.375,57346.73046875,1,173653.5671468999
24849.41796875,20278.576171875,15232.6689453125,49490.875,37247.953125,37124.79296875,-1657044.0,57343.15625,1,173653.5711468999
24890.34375,20288.65625,15234.2783203125,49527.01953125,37249.29296875,37134.4296875,-1657088.75,57390.765625,1,173653.5831292
24883.81640625,20274.5078125,15229.62890625,49492.8203125,37254.01171875,37120.0546875,-1657014.5,57389.35546875,1,173653.5871292
24842.041015625,20267.689453125,15228.19921875,49470.578125,37263.5546875,37109.52734375,-1657008.0,57342.75390625,1,173653.59112919998
24849.640625,20277.525390625,15227.3046875,49498.47265625,37263.75390625,37118.828125,-1657042.375,57345.16796875,1,173653.59512919997
24885.962890625,20293.775390625,15236.2900390625,49546.91015625,37278.328125,37139.27734375,-1657096.875,57392.3046875,1,173653.59912919995
24882.119140625,20281.548828125,15232.892578125,49526.390625,37288.67578125,37132.05859375,-1657015.5,57394.96484375,1,173653.60312919994
24850.9609375,20274.75390625,15234.9716796875,49515.26171875,37302.46875,37125.0859375,-1656985.5,57361.37109375,1,173653.60712919993
24845.841796875,20290.890625,15245.96875,49541.27734375,37315.41015625,37139.12109375,-1657024.625,57349.92578125,1,173653.6111291999
24894.478515625,20323.61328125,15261.9052734375,49603.57421875,37332.28515625,37172.5390625,-1657116.625,57399.4140625,1,173653.6151291999
24913.701171875,20327.615234375,15264.7666015625,49595.48046875,37348.51171875,37177.76953125,-1657041.0,57426.63671875,1,173653.61912919988
24879.279296875,20319.478515625,15264.251953125,49574.06640625,37363.0859375,37165.140625,-1656962.75,57394.765625,1,173653.6134547
24858.291015625,20320.373046875,15264.2294921875,49586.875,37368.3828125,37161.765625,-1656991.625,57364.859375,1,173653.6174547
24886.6328125,20334.767578125,15268.0517578125,49638.0390625,37366.41796875,37175.53125,-1657065.5,57390.80859375,1,173653.62145469998
24907.287109375,20329.08984375,15265.861328125,49629.390625,37372.47265625,37172.1796875,-1657039.75,57421.25,1,173653.62545469997
24864.259765625,20308.794921875,15259.267578125,49590.453125,37374.46484375,37144.53125,-1656970.25,57375.54296875,1,173653.62945469996
24836.453125,20300.7265625,15250.259765625,49589.82421875,37365.45703125,37131.58984375,-1656994.875,57335.15234375,1,173653.63345469994
24855.36328125,20310.60546875,15245.2080078125,49627.64453125,37355.12890625,37140.9765625,-1657089.625,57350.84375,1,173653.63745469993
24877.46875,20311.1640625,15243.30859375,49627.33203125,37353.07421875,37141.08984375,-1657094.125,57389.69140625,1,173653.64145469991
24865.66796875,20305.8671875,15255.1552734375,49593.4921875,37366.59765625,37133.7578125,-1657001.125,57392.6640625,1,173653.6454546999
24847.673828125,20311.41015625,15262.576171875,49591.8828125,37375.984375,37136.70703125,-1656990.625,57362.421875,1,173653.6494546999
24869.736328125,20332.041015625,15268.5888671875,49638.5546875,37384.9921875,37157.80859375,-1657050.75,57376.34765625,1,173653.6439773
24908.158203125,20334.74609375,15261.5703125,49663.36328125,37383.58203125,37163.375,-1657062.5,57417.18359375,1,173653.6479773
24894.30078125,20315.1875,15255.580078125,49629.09765625,37380.296875,37137.7578125,-1656984.75,57407.08203125,1,173653.65197729997
24853.060546875,20310.3828125,15261.2119140625,49621.85546875,37395.16015625,37132.34765625,-1656982.875,57362.578125,1,173653.65597729996
24865.779296875,20316.796875,15256.9658203125,49659.921875,37390.625,37145.9609375,-1657053.125,57375.20703125,1,173653.65997729995
24903.53125,20322.1171875,15258.7978515625,49687.1015625,37392.92578125,37161.00390625,-1657093.375,57425.18359375,1,173653.66397729993
24884.734375,20312.39453125,15258.8876953125,49658.22265625,37402.5390625,37147.99609375,-1656999.75,57416.625,1,173653.66797729992
24848.748046875,20299.921875,15253.880859375,49647.828125,37406.0234375,37134.7421875,-1656975.625,57373.93359375,1,173653.6719772999
24846.9140625,20307.69921875,15257.2109375,49665.53125,37410.94140625,37144.8203125,-1657046.125,57362.48828125,1,173653.6759772999
24880.93359375,20320.8203125,15261.7939453125,49707.484375,37422.36328125,37164.89453125,-1657093.875,57399.7265625,1,173653.67997729988
24883.705078125,20304.615234375,15254.439453125,49676.1484375,37425.9609375,37154.1640625,-1657016.875,57411.21484375,1,173653.6913689
24846.66796875,20294.1328125,15257.009765625,49651.65234375,37428.7578125,37142.51953125,-1656968.125,57371.4296875,1,173653.6953689
24843.517578125,20300.546875,15261.1904296875,49662.0,37427.19140625,37155.08203125,-1657019.0,57355.76171875,1,173653.69936889998
24877.8046875,20320.328125,15269.125,49707.23828125,37433.49609375,37180.5390625,-1657071.375,57393.6484375,1,173653.70336889997
24879.75,20316.3046875,15266.017578125,49684.0390625,37433.16015625,37171.8671875,-1657011.5,57405.94140625,1,173653.70736889995
24841.55078125,20304.458984375,15262.53125,49660.16796875,37434.5,37154.90234375,-1656988.25,57370.24609375,1,173653.71136889994
24829.61328125,20309.8671875,15268.767578125,49673.421875,37436.578125,37157.71875,-1657014.5,57352.07421875,1,173653.71536889992
24863.857421875,20323.30078125,15269.1474609375,49717.43359375,37433.8515625,37178.171875,-1657078.625,57387.6796875,1,173653.7193688999
24887.751953125,20318.541015625,15263.9169921875,49704.73828125,37426.87890625,37168.9375,-1657037.0,57422.2109375,1,173653.7233688999
24855.98828125,20305.93359375,15264.1181640625,49662.19921875,37428.9140625,37152.01953125,-1656932.375,57392.70703125,1,173653.72736889988
24820.673828125,20307.587890625,15267.962890625,49657.57421875,37429.3359375,37150.12109375,-1656964.0,57349.59375,1,173653.73700290002
24855.787109375,20325.513671875,15265.4365234375,49710.03515625,37427.90625,37172.31640625,-1657078.625,57386.3828125,1,173653.7410029
24888.9140625,20325.55859375,15262.7548828125,49715.0625,37424.93359375,37176.0703125,-1657081.0,57430.484375,1,173653.7450029
24858.515625,20306.873046875,15260.630859375,49668.19140625,37429.42578125,37153.046875,-1656994.625,57403.1484375,1,173653.74900289997
24818.103515625,20305.509765625,15266.21875,49655.7421875,37439.26171875,37150.6328125,-1656978.0,57355.11328125,1,173653.75300289996
24838.8671875,20319.904296875,15267.9404296875,49694.38671875,37439.171875,37170.86328125,-1657052.0,57367.98828125,1,173653.75700289995
24879.146484375,20326.20703125,15261.9501953125,49714.66015625,37437.5859375,37175.578125,-1657062.0,57413.5625,1,173653.76100289993
24866.31640625,20310.203125,15253.880859375,49673.15234375,37436.06640625,37156.265625,-1656995.375,57405.1796875,1,173653.76500289992
24837.19140625,20304.837890625,15256.8984375,49659.3828125,37437.6953125,37150.85546875,-1656991.625,57368.546875,1,173653.7690028999
24850.625,20314.13671875,15258.3291015625,49690.5,37432.578125,37163.0390625,-1657038.625,57373.84375,1,173653.7730028999
24904.380859375,20325.357421875,15260.228515625,49723.6015625,37434.546875,37182.55078125,-1657069.5,57438.10546875,1,173653.7689172
24902.435546875,20317.1328125,15259.22265625,49687.68359375,37437.80859375,37170.3046875,-1657004.5,57438.0390625,1,173653.7729172
24869.087890625,20314.47265625,15259.55859375,49669.84375,37443.10546875,37158.390625,-1656979.625,57394.98828125,1,173653.77691719998
24868.751953125,20335.3046875,15272.3662109375,49697.62890625,37454.08203125,37175.9140625,-1657015.875,57384.28125,1,173653.78091719997
24923.826171875,20351.419921875,15271.4716796875,49748.56640625,37452.671875,37197.08203125,-1657090.625,57440.296875,1,173653.78491719996
24927.984375,20339.751953125,15269.7734375,49711.62109375,37460.16015625,37185.97265625,-1656986.375,57450.21875,1,173653.78891719994
24890.96875,20329.6484375,15269.7734375,49683.14453125,37464.2265625,37172.60546875,-1656943.625,57411.83984375,1,173653.79291719993
24881.08984375,20335.818359375,15274.01953125,49690.6328125,37467.24609375,37178.015625,-1656997.875,57387.5234375,1,173653.7969171999
24914.23828125,20354.01171875,15277.0146484375,49736.67578125,37468.96875,37195.6484375,-1657071.375,57416.22265625,1,173653.8009171999
24927.55859375,20340.265625,15265.5263671875,49715.890625,37457.90234375,37184.1171875,-1657038.875,57433.8359375,1,173653.8049171999
24891.3046875,20328.5546875,15270.2197265625,49680.796875,37456.76171875,37174.21484375,-1656949.25,57397.55859375,1,173653.8002472
24877.73828125,20333.470703125,15272.7236328125,49689.203125,37458.59375,37174.6171875,-1656975.625,57372.3671875,1,173653.8042472
24921.009765625,20354.34765625,15272.208984375,49748.56640625,37462.26171875,37200.3203125,-1657073.25,57412.64453125,1,173653.80824719998
24940.232421875,20342.546875,15262.59765625,49734.93359375,37455.17578125,37188.83203125,-1657034.375,57439.53515625,1,173653.81224719997
24907.0625,20327.525390625,15258.5078125,49694.05078125,37453.453125,37170.6171875,-1656958.375,57410.07421875,1,173653.81624719995
24886.7890625,20330.453125,15265.9287109375,49693.31640625,37462.0390625,37173.25390625,-1656993.0,57381.375,1,173653.82024719994
24925.927734375,20348.849609375,15272.25390625,49738.44140625,37463.109375,37198.6015625,-1657043.5,57415.05859375,1,173653.82424719993
24953.2421875,20349.2734375,15270.443359375,49740.38671875,37467.73828125,37203.2734375,-1657029.75,57450.44140625,1,173653.8282471999
24929.212890625,20334.521484375,15264.609375,49702.14453125,37470.8203125,37183.06640625,-1656976.875,57430.97265625,1,173653.8322471999
24895.8203125,20333.44921875,15268.3427734375,49688.33203125,37472.02734375,37173.38671875,-1656964.875,57394.609375,1,173653.83624719988
24904.15625,20341.5859375,15268.9013671875,49720.0234375,37463.421875,37179.66796875,-1657033.75,57398.65234375,1,173653.8436593
24927.58203125,20343.796875,15270.0634765625,49736.296875,37457.27734375,37182.41796875,-1657053.625,57430.7734375,1,173653.8476593
24906.236328125,20334.96875,15270.3544921875,49696.9140625,37465.859375,37169.02734375,-1656990.375,57414.859375,1,173653.85165929998
24880.576171875,20322.541015625,15259.9384765625,49685.3125,37459.578125,37149.08984375,-1656958.125,57379.8125,1,173653.85565929997
24893.048828125,20327.033203125,15260.2958984375,49707.39453125,37455.35546875,37153.58203125,-1657014.0,57387.859375,1,173653.85965929995
24935.740234375,20348.291015625,15273.4833984375,49745.015625,37472.05078125,37184.7421875,-1657040.0,57438.4609375,1,173653.86365929994
24925.615234375,20334.119140625,15266.5771484375,49711.734375,37475.203125,37174.39453125,-1656965.125,57438.44140625,1,173653.86765929993
24879.79296875,20325.87109375,15267.9853515625,49688.12890625,37467.515625,37163.46484375,-1656937.25,57383.8125,0,173653.8716592999
24896.087890625,20340.78125,15275.875,49718.796875,37467.0,37183.24609375,-1656993.25,57392.0390625,0,173653.8756592999
24938.109375,20353.029296875,15279.40625,49757.30859375,37473.90625,37209.73046875,-1657036.5,57439.37890625,0,173653.87965929988
24935.5390625,20338.1875,15272.7900390625,49721.09765625,37473.1484375,37198.421875,-1656993.5,57442.21875,0,173653.8727211
24904.42578125,20326.2734375,15267.1806640625,49696.734375,37462.9765625,37172.0234375,-1656937.75,57401.359375,0,173653.87672109998
24905.6328125,20339.05859375,15271.6728515625,49713.9453125,37473.68359375,37194.5546875,-1656990.625,57397.8046875,0,173653.88072109997
24947.966796875,20354.728515625,15276.6123046875,49760.63671875,37481.26171875,37229.421875,-1657041.0,57445.50390625,0,173653.88472109995
24954.939453125,20344.646484375,15268.9912109375,49732.5859375,37478.421875,37213.84375,-1656980.625,57458.0859375,0,173653.88872109994
24917.255859375,20340.1328125,15274.2431640625,49700.4453125,37483.2265625,37206.24609375,-1656967.5,57419.26171875,0,173653.89272109992
24894.634765625,20338.052734375,15275.0478515625,49704.71484375,37477.328125,37204.61328125,-1656970.25,57389.87109375,0,173653.8967210999
24930.77734375,20349.072265625,15276.880859375,49749.6875,37467.515625,37220.7265625,-1657069.25,57424.9609375,0,173653.9007210999
24944.658203125,20338.9921875,15273.2822265625,49733.14453125,37460.98828125,37212.03515625,-1657016.875,57449.078125,0,173653.90472109988
24905.408203125,20322.384765625,15265.59375,49694.25390625,37460.203125,37189.5703125,-1656955.75,57413.5625,0,173653.90872109987
24883.369140625,20320.775390625,15262.12890625,49691.01171875,37457.92578125,37185.94921875,-1656981.5,57383.41015625,0,173653.9047057
24908.783203125,20341.40625,15275.47265625,49733.90625,37463.625,37203.5859375,-1657039.75,57408.19921875,0,173653.90870569999
24934.287109375,20347.642578125,15272.4326171875,49743.2265625,37468.51953125,37208.03125,-1657019.25,57444.69921875,0,173653.91270569997
24919.53515625,20336.48828125,15270.130859375,49707.328125,37468.36328125,37184.5625,-1656964.875,57430.19140625,0,173653.91670569996
24893.115234375,20333.404296875,15265.75,49700.4453125,37464.69921875,37178.9765625,-1656967.25,57400.26171875,0,173653.92070569994
24906.326171875,20341.2265625,15267.26953125,49726.91015625,37460.765625,37188.83203125,-1657010.5,57406.38671875,0,173653.92470569993
24936.9921875,20349.453125,15274.7353515625,49748.32421875,37468.1171875,37204.2109375,-1657038.625,57442.5078125,0,173653.92870569992
24916.115234375,20331.572265625,15265.9736328125,49708.06640625,37462.953125,37181.43359375,-1656955.5,57428.91796875,0,173653.9327056999
24880.95703125,20328.375,15271.29296875,49690.296875,37462.1484375,37167.48828125,-1656944.25,57391.703125,0,173653.9367056999
24893.451171875,20342.859375,15274.7578125,49720.7421875,37462.44140625,37184.00390625,-1657002.375,57395.5234375,0,173653.94070569988
24929.771484375,20347.306640625,15267.224609375,49752.703125,37457.34375,37190.2421875,-1657058.75,57440.83203125,0,173653.9883091
24919.1328125,20325.291015625,15255.53515625,49707.57421875,37450.16796875,37171.98046875,-1656965.875,57446.0390625,0,173653.9923091
24892.376953125,20308.19140625,15245.431640625,49691.078125,37446.79296875,37149.8515625,-1656946.125,57414.14453125,0,173653.99630909998
24894.345703125,20317.84765625,15255.244140625,49705.2265625,37447.578125,37155.05859375,-1656990.625,57409.515625,0,173654.00030909997
24934.220703125,20341.2265625,15261.4130859375,49758.203125,37457.14453125,37190.30859375,-1657088.0,57454.8671875,0,173654.00430909995
24929.68359375,20331.4375,15263.08984375,49729.50390625,37461.32421875,37179.3125,-1656998.125,57462.19921875,0,173654.00830909994
24889.248046875,20318.697265625,15262.84375,49704.89453125,37463.06640625,37155.6171875,-1656951.125,57419.12890625,0,173654.01230909993
24872.75390625,20321.40234375,15268.4765625,49711.57421875,37463.46875,37170.125,-1656983.375,57396.21875,0,173654.0163090999
24913.90234375,20332.689453125,15266.8671875,49756.125,37458.015625,37177.2109375,-1657089.625,57439.9609375,0,173654.0203090999
24926.509765625,20332.17578125,15268.7451171875,49733.9296875,37466.39453125,37185.48046875,-1657017.125,57460.12109375,0,173654.02430909988
24890.03125,20321.423828125,15266.1962890625,49701.31640625,37465.0546875,37170.5703125,-1656956.75,57423.3984375,0,173654.01924340002
24865.599609375,20321.333984375,15266.1748046875,49702.0078125,37456.26953125,37167.44140625,-1656970.25,57390.29296875,0,173654.0232434
24898.94921875,20335.4375,15269.03515625,49751.25,37451.1953125,37188.87890625,-1657049.625,57421.9453125,0,173654.0272434
24915.69140625,20334.5,15272.8125,49738.0625,37454.70703125,37188.69921875,-1657024.125,57449.078125,0,173654.03124339998
24879.591796875,20324.3515625,15270.689453125,49699.28125,37457.23046875,37171.0390625,-1656955.5,57412.98046875,0,173654.03524339997
24853.26171875,20319.099609375,15263.044921875,49694.07421875,37448.58203125,37161.98828125,-1656976.625,57376.390625,0,173654.03924339995
24888.578125,20322.564453125,15254.57421875,49731.37890625,37435.015625,37172.08984375,-1657074.25,57411.91015625,0,173654.04324339994
24922.552734375,20325.134765625,15259.9384765625,49732.36328125,37437.62890625,37179.66796875,-1657054.125,57459.65234375,0,173654.04724339992
24896.4453125,20325.267578125,15268.4990234375,49697.31640625,37450.2578125,37173.8359375,-1656976.125,57436.62890625,0,173654.0512433999
24860.705078125,20323.5703125,15272.455078125,49690.4296875,37455.0625,37168.91796875,-1656957.875,57391.27734375,0,173654.0552433999
24886.25390625,20337.427734375,15275.763671875,49728.40625,37455.62109375,37183.17578125,-1657029.0,57407.88671875,0,173654.068592
24922.28515625,20346.189453125,15278.3564453125,49749.5078125,37460.49609375,37193.34765625,-1657039.125,57452.6796875,0,173654.07259199998
24909.365234375,20329.470703125,15273.3046875,49713.87890625,37457.1875,37173.69921875,-1656986.375,57450.30859375,0,173654.07659199997
24866.8515625,20326.005859375,15272.74609375,49695.52734375,37459.6015625,37161.69921875,-1656964.0,57402.296875,0,173654.08059199995
24877.849609375,20334.947265625,15271.44921875,49718.19140625,37455.84765625,37175.421875,-1657026.25,57401.60546875,0,173654.08459199994
24921.033203125,20346.8828125,15276.6123046875,49751.62890625,37453.296875,37188.69921875,-1657055.5,57445.28125,0,173654.08859199993
24916.115234375,20343.306640625,15283.9443359375,49724.47265625,37458.9765625,37178.83984375,-1657012.625,57440.98828125,0,173654.0925919999
24888.51171875,20334.23046875,15281.015625,49709.7421875,37456.0703125,37173.6328125,-1656978.5,57407.2578125,0,173654.0965919999
24892.4453125,20339.3046875,15283.1396484375,49726.1953125,37454.28125,37183.01953125,-1657021.75,57404.93359375,0,173654.1005919999
24928.119140625,20355.197265625,15286.447265625,49766.62890625,37456.359375,37194.46484375,-1657073.25,57446.8671875,0,173654.10459199987
24923.3359375,20345.205078125,15285.240234375,49733.01171875,37455.37890625,37175.95703125,-1656980.125,57451.9609375,0,173654.10192760002
24878.05078125,20327.033203125,15278.333984375,49703.796875,37445.49609375,37155.70703125,-1656945.25,57405.0,0,173654.1059276
24852.48046875,20321.892578125,15273.662109375,49706.79296875,37447.62109375,37148.17578125,-1656982.5,57372.546875,0,173654.1099276
24903.30859375,20335.39453125,15271.5166015625,49753.953125,37442.32421875,37175.62109375,-1657081.0,57427.9140625,0,173654.11392759997
24927.759765625,20333.671875,15274.1982421875,49737.234375,37455.15234375,37173.43359375,-1657002.375,57462.87109375,0,173654.11792759996
24893.048828125,20327.8828125,15279.697265625,49707.10546875,37466.30859375,37171.53125,-1656955.5,57428.58203125,0,173654.12192759995
24874.228515625,20328.84375,15279.4287109375,49709.23046875,37457.7890625,37166.546875,-1656977.5,57396.26171875,0,173654.12592759993
24898.412109375,20336.578125,15279.205078125,49749.26171875,37453.12109375,37175.01953125,-1657041.625,57417.96484375,0,173654.12992759992
24916.2265625,20327.078125,15272.4775390625,49738.9140625,37446.5703125,37175.15234375,-1657041.625,57447.8046875,0,173654.1339275999
24890.25390625,20316.931640625,15271.181640625,49703.59765625,37449.41015625,37160.2890625,-1656958.125,57422.078125,0,173654.1379275999
24865.109375,20313.35546875,15265.9287109375,49701.09375,37449.4296875,37154.8125,-1656965.875,57388.171875,0,173654.1345966
24883.03515625,20325.9609375,15271.1142578125,49736.72265625,37449.4765625,37172.828125,-1657041.0,57403.34765625,0,173654.13859659998
24912.830078125,20330.587890625,15273.3271484375,49750.37890625,37452.76171875,37178.9765625,-1657052.875,57438.484375,0,173654.14259659997
24894.748046875,20315.76953125,15262.978515625,49712.15625,37454.55078125,37158.6796875,-1656984.75,57424.58203125,0,173654.14659659995
24862.6953125,20304.7265625,15254.9541015625,49694.1640625,37447.890625,37141.19921875,-1656964.625,57387.87890625,0,173654.15059659994
24882.1640625,20315.298828125,15257.5693359375,49725.6796875,37447.15234375,37150.0078125,-1657048.25,57403.28125,0,173654.15459659992
24914.416015625,20327.75,15259.06640625,49749.7734375,37445.18359375,37160.3125,-1657058.5,57446.9765625,0,173654.1585965999
24891.439453125,20318.451171875,15256.3623046875,49705.5625,37444.671875,37152.84765625,-1656985.5,57429.96875,0,173654.1625965999
24856.458984375,20309.599609375,15253.4111328125,49690.98828125,37439.44140625,37138.62890625,-1656969.125,57383.3203125,0,173654.16659659988
24868.416015625,20329.984375,15271.29296875,49719.51171875,37453.38671875,37172.6953125,-1656997.875,57384.50390625,0,173654.17059659987
24926.46484375,20349.2734375,15282.3125,49760.99609375,37457.1875,37199.984375,-1657053.875,57441.1015625,0,173654.1698072
24917.8359375,20335.751953125,15276.8583984375,49717.85546875,37454.83984375,37170.59375,-1656990.375,57438.10546875,0,173654.1738072
24877.291015625,20326.296875,15274.35546875,49702.703125,37457.8125,37146.87890625,-1656988.25,57392.6875,0,173654.17780719997
24890.1875,20340.78125,15284.591796875,49725.546875,37458.125,37172.78515625,-1657014.5,57387.5234375,0,173654.18180719996
24929.81640625,20348.826171875,15284.0107421875,49762.94140625,37450.9296875,37185.2109375,-1657079.625,57428.1796875,0,173654.18580719994
24926.576171875,20337.96484375,15280.748046875,49727.9609375,37461.09765625,37167.3515625,-1656999.75,57425.9453125,0,173654.18980719993
24899.083984375,20333.6953125,15283.318359375,49705.09375,37463.55859375,37176.25,-1656967.25,57390.80859375,0,173654.19380719992
24893.80859375,20332.107421875,15281.2841796875,49710.59375,37458.70703125,37184.80859375,-1656963.5,57372.75,0,173654.1978071999
24934.130859375,20344.021484375,15279.7861328125,49748.9921875,37455.2890625,37181.1875,-1657052.625,57415.05859375,0,173654.2018071999
24951.23046875,20347.3515625,15284.6142578125,49739.0234375,37459.9375,37174.1015625,-1657012.375,57445.94921875,0,173654.20580719988
24911.689453125,20339.662109375,15290.783203125,49703.640625,37468.80859375,37189.859375,-1656942.625,57406.8359375,0,173654.2014069
24890.92578125,20344.15625,15291.7001953125,49709.140625,37467.40234375,37189.5234375,-1656960.0,57374.73828125,0,173654.2054069
24929.52734375,20353.56640625,15284.7041015625,49759.41015625,37457.12109375,37191.4921875,-1657062.75,57410.96875,0,173654.2094069
24949.509765625,20345.25,15276.27734375,49755.05078125,37450.6171875,37172.13671875,-1657026.25,57434.91015625,0,173654.21340689997
24937.39453125,20336.35546875,15275.2490234375,49723.66796875,37455.84765625,37167.62109375,-1656969.375,57431.17578125,0,173654.21740689996
24911.0859375,20337.13671875,15280.345703125,49716.15625,37468.1640625,37172.8515625,-1656954.125,57404.7578125,0,173654.22140689995
24925.4140625,20350.79296875,15280.6806640625,49754.35546875,37470.15234375,37193.7734375,-1657047.75,57411.99609375,0,173654.22540689993
24956.75,20350.5703125,15270.33203125,49766.984375,37471.60546875,37194.1953125,-1657042.625,57449.21484375,0,173654.22940689992
24926.017578125,20325.73828125,15251.7802734375,49717.38671875,37469.79296875,37161.94140625,-1656961.375,57426.52734375,0,173654.2334068999
24893.31640625,20318.5625,15249.5673828125,49700.22265625,37471.15625,37146.1640625,-1656941.75,57382.13671875,0,173654.2374068999
24923.849609375,20336.154296875,15256.697265625,49736.34375,37470.46484375,37161.85546875,-1657015.875,57396.73046875,0,173654.2485182
24962.986328125,20351.5546875,15261.4130859375,49764.4609375,37478.9140625,37187.0,-1657053.375,57440.875,0,173654.2525182
24952.16796875,20337.31640625,15252.1826171875,49726.88671875,37481.57421875,37169.609375,-1656992.25,57432.8984375,0,173654.25651819998
24914.908203125,20317.087890625,15239.2177734375,49707.91015625,37479.80859375,37148.33203125,-1656986.0,57389.37890625,0,173654.26051819997
24905.85546875,20325.58203125,15245.6328125,49731.26953125,37492.30078125,37151.34765625,-1657001.125,57369.53125,0,173654.26451819995
24945.6640625,20332.443359375,15236.3125,49769.71484375,37482.19921875,37164.22265625,-1657068.625,57413.67578125,0,173654.26851819994
24957.80078125,20324.865234375,15235.6416015625,49733.390625,37478.62109375,37162.48046875,-1656976.625,57434.4609375,0,173654.27251819993
24921.390625,20317.802734375,15235.1728515625,49710.5703125,37483.046875,37135.92578125,-1656986.0,57397.42578125,0,173654.2765181999
24906.458984375,20317.78125,15230.322265625,49718.75,37478.35546875,37141.26953125,-1657004.875,57376.97265625,0,173654.2805181999
24941.23828125,20331.326171875,15234.6357421875,49752.859375,37472.02734375,37168.06640625,-1657071.125,57416.7578125,0,173654.2845181999
24952.01171875,20330.431640625,15239.1513671875,49729.859375,37474.6875,37161.94140625,-1657009.625,57435.2421875,0,173654.2813301
24922.060546875,20314.337890625,15232.892578125,49700.734375,37474.33203125,37135.56640625,-1656968.625,57409.62890625,0,173654.28533009999
24902.16796875,20315.634765625,15231.328125,49703.1484375,37471.76171875,37132.70703125,-1657008.25,57383.25390625,0,173654.28933009997
24942.177734375,20329.716796875,15233.8984375,49749.4609375,37470.33203125,37150.65625,-1657075.625,57425.20703125,0,173654.29333009996
24956.974609375,20326.005859375,15236.201171875,49729.81640625,37474.46484375,37149.29296875,-1657015.0,57445.79296875,0,173654.29733009994
24925.234375,20310.806640625,15228.310546875,49702.74609375,37468.5859375,37133.35546875,-1656962.125,57408.8671875,0,173654.30133009993
24913.5,20308.75,15220.7783203125,49712.6953125,37465.6796875,37131.56640625,-1656989.0,57388.83984375,0,173654.30533009992
24948.771484375,20323.009765625,15224.734375,49747.49609375,37464.02734375,37155.953125,-1657045.875,57418.92578125,0,173654.3093300999
24973.89453125,20328.93359375,15230.5908203125,49744.8125,37472.07421875,37159.796875,-1657034.625,57448.83203125,0,173654.3133300999
24956.70703125,20320.3515625,15227.818359375,49709.8984375,37475.3359375,37134.31640625,-1656952.5,57433.7890625,0,173654.31733009988
24921.681640625,20316.08203125,15226.8798828125,49699.796875,37476.54296875,37125.109375,-1656936.375,57391.32421875,0,173654.3316624
24938.35546875,20328.62109375,15229.4951171875,49743.671875,37474.95703125,37141.11328125,-1657023.875,57397.8046875,0,173654.3356624
24978.9453125,20324.28515625,15223.68359375,49752.92578125,37467.3125,37141.19921875,-1657039.125,57445.76953125,0,173654.3396624
24957.48828125,20308.974609375,15217.9169921875,49699.9765625,37465.234375,37121.12890625,-1656972.625,57430.34765625,0,173654.34366239997
24923.625,20309.0859375,15220.7783203125,49685.04296875,37467.1328125,37112.48046875,-1656974.5,57391.9921875,0,173654.34766239996
